x[m],y[m],z[m],dirx[m^2A],diry[m^2A],dirz[m^2A],rotation_xy[rad]
0.1755,0.0461,0.2721,0.0000e+00,1.1261e-09,2.3177e-08,1.5222
0.1755,0.0308,0.2743,0.0000e+00,1.7759e-09,2.3137e-08,1.4942
0.1755,0.0154,0.2756,0.0000e+00,1.8893e-09,2.3128e-08,1.4893
0.1755,0.0000,0.2760,0.0000e+00,-1.4806e-09,2.3158e-08,1.6346
0.1755,-0.0154,0.2756,0.0000e+00,8.0992e-10,2.3191e-08,1.5359
0.1755,-0.0308,0.2743,0.0000e+00,2.4757e-09,2.3072e-08,1.4639
0.1755,-0.0461,0.2721,0.0000e+00,-5.2249e-10,2.3199e-08,1.5933
0.1755,-0.0961,0.2587,0.0000e+00,-3.0500e-10,2.3203e-08,1.5839
0.1755,-0.1104,0.2529,0.0000e+00,9.7411e-12,2.3205e-08,1.5704
0.1755,-0.1244,0.2464,0.0000e+00,3.6728e-10,2.3202e-08,1.5550
0.1755,-0.1380,0.2390,0.0000e+00,7.9574e-10,2.3191e-08,1.5365
0.1755,-0.1512,0.2309,0.0000e+00,-1.5091e-10,2.3204e-08,1.5773
0.1755,-0.1638,0.2221,0.0000e+00,1.2354e-09,2.3172e-08,1.5175
0.1755,-0.1760,0.2126,0.0000e+00,5.0422e-10,2.3199e-08,1.5491
0.1755,-0.2126,0.1760,0.0000e+00,2.1090e-09,2.3109e-08,1.4798
0.1755,-0.2221,0.1638,0.0000e+00,2.1541e-09,2.3105e-08,1.4778
0.1755,-0.2309,0.1512,0.0000e+00,2.0146e-09,2.3117e-08,1.4839
0.1755,-0.2390,0.1380,0.0000e+00,2.4442e-09,2.3076e-08,1.4653
0.1755,-0.2464,0.1244,0.0000e+00,3.5920e-09,2.2925e-08,1.4154
0.1755,-0.2529,0.1104,0.0000e+00,2.4960e-09,2.3070e-08,1.4630
0.1755,-0.2587,0.0961,0.0000e+00,3.7214e-09,2.2904e-08,1.4097
0.1755,-0.2721,0.0461,0.0000e+00,4.2878e-09,2.2805e-08,1.3849
0.1755,-0.2743,0.0308,0.0000e+00,3.7716e-09,2.2896e-08,1.4075
0.1755,-0.2756,0.0154,0.0000e+00,1.5262e-09,2.3155e-08,1.5050
0.1755,-0.2760,0.0000,0.0000e+00,9.7322e-10,2.3184e-08,1.5288
