X[mm],Y[mm],Z[mm],Bx[mT],By[mT],Bz[mT]
217.66, 113.44, 282.62, -47.508000, -2.014000, -0.328000
207.22, 113.44, 282.62, -47.508000, -2.018000, -0.315000
196.79, 113.44, 282.62, -47.513000, -2.014000, -0.329000
186.35, 113.44, 282.62, -47.517000, -2.026000, -0.337000
175.92, 113.44, 282.62, -47.523000, -2.013000, -0.333000
165.49, 113.44, 282.62, -47.532000, -2.011000, -0.349000
155.05, 113.44, 282.62, -47.528000, -2.004000, -0.364000
155.05, 103.01, 282.62, -47.552000, -2.021000, -0.361000
165.49, 103.01, 282.62, -47.549000, -2.019000, -0.339000
175.92, 103.01, 282.62, -47.532000, -2.019000, -0.328000
186.35, 103.01, 282.62, -47.527000, -2.023000, -0.331000
196.79, 103.01, 282.62, -47.516000, -2.019000, -0.326000
207.22, 103.01, 282.62, -47.514000, -2.027000, -0.328000
217.66, 103.01, 282.62, -47.510000, -2.023000, -0.321000
228.09, 103.01, 282.62, -47.510000, -2.031000, -0.320000
238.53, 103.01, 282.62, -47.510000, -2.026000, -0.324000
248.96, 103.01, 282.62, -47.505000, -2.035000, -0.327000
259.40, 103.01, 282.62, -47.504000, -2.040000, -0.325000
269.83, 103.01, 282.62, -47.509000, -2.031000, -0.320000
280.27, 103.01, 282.62, -47.511000, -2.033000, -0.330000
290.70, 103.01, 282.62, -47.508000, -2.035000, -0.321000
301.14, 103.01, 282.62, -47.510000, -2.026000, -0.322000
311.57, 103.01, 282.62, -47.507000, -2.027000, -0.332000
322.01, 103.01, 282.62, -47.509000, -2.027000, -0.330000
332.44, 103.01, 282.62, -47.513000, -2.013000, -0.332000
342.88, 103.01, 282.62, -47.514000, -2.009000, -0.328000
353.31, 103.01, 282.62, -47.517000, -2.011000, -0.320000
353.31, 92.57, 282.62, -47.531000, -2.011000, -0.337000
342.88, 92.57, 282.62, -47.516000, -2.023000, -0.347000
332.44, 92.57, 282.62, -47.508000, -2.019000, -0.343000
322.01, 92.57, 282.62, -47.505000, -2.025000, -0.335000
311.57, 92.57, 282.62, -47.503000, -2.034000, -0.328000
301.14, 92.57, 282.62, -47.503000, -2.033000, -0.326000
290.70, 92.57, 282.62, -47.512000, -2.035000, -0.315000
280.27, 92.57, 282.62, -47.505000, -2.047000, -0.318000
269.83, 92.57, 282.62, -47.505000, -2.041000, -0.310000
259.40, 92.57, 282.62, -47.512000, -2.050000, -0.322000
248.96, 92.57, 282.62, -47.508000, -2.031000, -0.316000
238.53, 92.57, 282.62, -47.509000, -2.040000, -0.319000
228.09, 92.57, 282.62, -47.512000, -2.033000, -0.320000
217.66, 92.57, 282.62, -47.509000, -2.032000, -0.316000
207.22, 92.57, 282.62, -47.512000, -2.025000, -0.317000
196.79, 92.57, 282.62, -47.517000, -2.026000, -0.324000
186.35, 92.57, 282.62, -47.524000, -2.021000, -0.320000
175.92, 92.57, 282.62, -47.532000, -2.025000, -0.316000
165.49, 82.14, 282.62, -47.546000, -2.025000, -0.292000
175.92, 82.14, 282.62, -47.529000, -2.015000, -0.310000
186.35, 82.14, 282.62, -47.517000, -2.019000, -0.313000
196.79, 82.14, 282.62, -47.513000, -2.023000, -0.320000
207.22, 82.14, 282.62, -47.515000, -2.037000, -0.315000
217.66, 82.14, 282.62, -47.510000, -2.037000, -0.308000
228.09, 82.14, 282.62, -47.511000, -2.049000, -0.321000
238.53, 82.14, 282.62, -47.508000, -2.046000, -0.314000
248.96, 82.14, 282.62, -47.506000, -2.051000, -0.305000
259.40, 82.14, 282.62, -47.503000, -2.046000, -0.315000
269.83, 82.14, 282.62, -47.503000, -2.042000, -0.319000
280.27, 82.14, 282.62, -47.506000, -2.050000, -0.316000
290.70, 82.14, 282.62, -47.507000, -2.044000, -0.317000
301.14, 82.14, 282.62, -47.501000, -2.047000, -0.322000
311.57, 82.14, 282.62, -47.497000, -2.044000, -0.319000
322.01, 82.14, 282.62, -47.498000, -2.050000, -0.329000
332.44, 82.14, 282.62, -47.491000, -2.042000, -0.349000
342.88, 82.14, 282.62, -47.504000, -2.035000, -0.358000
342.88, 71.70, 282.62, -47.477000, -2.042000, -0.389000
332.44, 71.70, 282.62, -47.470000, -2.051000, -0.347000
322.01, 71.70, 282.62, -47.481000, -2.052000, -0.316000
311.57, 71.70, 282.62, -47.494000, -2.049000, -0.314000
301.14, 71.70, 282.62, -47.495000, -2.052000, -0.317000
290.70, 71.70, 282.62, -47.506000, -2.054000, -0.311000
280.27, 71.70, 282.62, -47.504000, -2.055000, -0.314000
269.83, 71.70, 282.62, -47.503000, -2.055000, -0.314000
259.40, 71.70, 282.62, -47.502000, -2.061000, -0.310000
248.96, 71.70, 282.62, -47.501000, -2.059000, -0.317000
238.53, 71.70, 282.62, -47.504000, -2.062000, -0.317000
228.09, 71.70, 282.62, -47.511000, -2.045000, -0.317000
217.66, 71.70, 282.62, -47.511000, -2.042000, -0.308000
207.22, 71.70, 282.62, -47.515000, -2.044000, -0.321000
196.79, 71.70, 282.62, -47.514000, -2.035000, -0.326000
186.35, 71.70, 282.62, -47.510000, -2.039000, -0.320000
196.79, 61.27, 282.62, -47.517000, -2.046000, -0.329000
207.22, 61.27, 282.62, -47.519000, -2.049000, -0.327000
217.66, 61.27, 282.62, -47.522000, -2.059000, -0.317000
228.09, 61.27, 282.62, -47.511000, -2.058000, -0.308000
238.53, 61.27, 282.62, -47.505000, -2.056000, -0.303000
248.96, 61.27, 282.62, -47.498000, -2.068000, -0.310000
259.40, 61.27, 282.62, -47.496000, -2.063000, -0.308000
269.83, 61.27, 282.62, -47.499000, -2.062000, -0.319000
280.27, 61.27, 282.62, -47.498000, -2.054000, -0.314000
290.70, 61.27, 282.62, -47.501000, -2.065000, -0.310000
301.14, 61.27, 282.62, -47.505000, -2.056000, -0.297000
311.57, 61.27, 282.62, -47.495000, -2.062000, -0.294000
311.57, 50.83, 282.62, -47.505000, -2.079000, -0.265000
301.14, 50.83, 282.62, -47.514000, -2.073000, -0.293000
290.70, 50.83, 282.62, -47.511000, -2.079000, -0.302000
280.27, 50.83, 282.62, -47.502000, -2.066000, -0.321000
269.83, 50.83, 282.62, -47.492000, -2.065000, -0.318000
259.40, 50.83, 282.62, -47.487000, -2.063000, -0.306000
248.96, 50.83, 282.62, -47.492000, -2.061000, -0.305000
238.53, 50.83, 282.62, -47.503000, -2.069000, -0.307000
228.09, 50.83, 282.62, -47.514000, -2.063000, -0.287000
217.66, 50.83, 282.62, -47.528000, -2.069000, -0.292000
217.66, 40.40, 293.06, -47.544000, -2.086000, -0.299000
228.09, 40.40, 293.06, -47.520000, -2.088000, -0.285000
238.53, 40.40, 293.06, -47.496000, -2.077000, -0.286000
248.96, 40.40, 293.06, -47.482000, -2.077000, -0.302000
259.40, 40.40, 293.06, -47.477000, -2.084000, -0.321000
269.83, 40.40, 293.06, -47.484000, -2.077000, -0.338000
280.27, 40.40, 293.06, -47.502000, -2.065000, -0.336000
290.70, 40.40, 293.06, -47.526000, -2.077000, -0.324000
322.01, 50.83, 293.06, -47.482000, -2.085000, -0.254000
311.57, 50.83, 293.06, -47.500000, -2.073000, -0.262000
301.14, 50.83, 293.06, -47.515000, -2.079000, -0.295000
290.70, 50.83, 293.06, -47.513000, -2.076000, -0.314000
280.27, 50.83, 293.06, -47.503000, -2.067000, -0.318000
269.83, 50.83, 293.06, -47.496000, -2.067000, -0.328000
259.40, 50.83, 293.06, -47.488000, -2.073000, -0.327000
248.96, 50.83, 293.06, -47.491000, -2.077000, -0.313000
238.53, 50.83, 293.06, -47.500000, -2.077000, -0.305000
228.09, 50.83, 293.06, -47.515000, -2.073000, -0.307000
217.66, 50.83, 293.06, -47.523000, -2.070000, -0.313000
207.22, 50.83, 293.06, -47.531000, -2.058000, -0.327000
175.92, 61.27, 293.06, -47.478000, -2.015000, -0.325000
186.35, 61.27, 293.06, -47.493000, -2.027000, -0.351000
196.79, 61.27, 293.06, -47.511000, -2.039000, -0.343000
207.22, 61.27, 293.06, -47.517000, -2.046000, -0.336000
217.66, 61.27, 293.06, -47.516000, -2.063000, -0.319000
228.09, 61.27, 293.06, -47.509000, -2.063000, -0.325000
238.53, 61.27, 293.06, -47.504000, -2.064000, -0.319000
248.96, 61.27, 293.06, -47.503000, -2.072000, -0.317000
259.40, 61.27, 293.06, -47.499000, -2.073000, -0.326000
269.83, 61.27, 293.06, -47.496000, -2.067000, -0.320000
280.27, 61.27, 293.06, -47.501000, -2.069000, -0.324000
290.70, 61.27, 293.06, -47.504000, -2.069000, -0.305000
301.14, 61.27, 293.06, -47.502000, -2.072000, -0.302000
311.57, 61.27, 293.06, -47.494000, -2.068000, -0.302000
322.01, 61.27, 293.06, -47.476000, -2.075000, -0.309000
332.44, 61.27, 293.06, -47.447000, -2.077000, -0.317000
353.31, 71.70, 293.06, -47.494000, -2.034000, -0.460000
342.88, 71.70, 293.06, -47.475000, -2.050000, -0.395000
332.44, 71.70, 293.06, -47.473000, -2.054000, -0.359000
322.01, 71.70, 293.06, -47.486000, -2.057000, -0.337000
311.57, 71.70, 293.06, -47.496000, -2.063000, -0.316000
301.14, 71.70, 293.06, -47.500000, -2.067000, -0.318000
290.70, 71.70, 293.06, -47.502000, -2.061000, -0.324000
280.27, 71.70, 293.06, -47.503000, -2.058000, -0.317000
269.83, 71.70, 293.06, -47.502000, -2.058000, -0.317000
259.40, 71.70, 293.06, -47.505000, -2.059000, -0.326000
248.96, 71.70, 293.06, -47.498000, -2.051000, -0.324000
238.53, 71.70, 293.06, -47.507000, -2.062000, -0.320000
228.09, 71.70, 293.06, -47.508000, -2.049000, -0.320000
217.66, 71.70, 293.06, -47.505000, -2.046000, -0.322000
207.22, 71.70, 293.06, -47.515000, -2.038000, -0.325000
196.79, 71.70, 293.06, -47.513000, -2.038000, -0.341000
186.35, 71.70, 293.06, -47.508000, -2.029000, -0.324000
175.92, 71.70, 293.06, -47.507000, -2.030000, -0.309000
165.49, 82.14, 293.06, -47.552000, -2.028000, -0.313000
175.92, 82.14, 293.06, -47.531000, -2.030000, -0.309000
186.35, 82.14, 293.06, -47.519000, -2.034000, -0.331000
196.79, 82.14, 293.06, -47.518000, -2.030000, -0.329000
207.22, 82.14, 293.06, -47.513000, -2.044000, -0.327000
217.66, 82.14, 293.06, -47.507000, -2.049000, -0.328000
228.09, 82.14, 293.06, -47.504000, -2.050000, -0.325000
238.53, 82.14, 293.06, -47.507000, -2.050000, -0.325000
248.96, 82.14, 293.06, -47.508000, -2.054000, -0.337000
259.40, 82.14, 293.06, -47.501000, -2.049000, -0.328000
269.83, 82.14, 293.06, -47.502000, -2.056000, -0.335000
280.27, 82.14, 293.06, -47.504000, -2.053000, -0.325000
290.70, 82.14, 293.06, -47.506000, -2.054000, -0.337000
301.14, 82.14, 293.06, -47.503000, -2.062000, -0.336000
311.57, 82.14, 293.06, -47.503000, -2.061000, -0.344000
322.01, 82.14, 293.06, -47.501000, -2.045000, -0.352000
332.44, 82.14, 293.06, -47.497000, -2.042000, -0.363000
342.88, 82.14, 293.06, -47.509000, -2.033000, -0.384000
363.75, 92.57, 293.06, -47.569000, -1.988000, -0.316000
353.31, 92.57, 293.06, -47.546000, -2.006000, -0.348000
342.88, 92.57, 293.06, -47.527000, -2.016000, -0.360000
332.44, 92.57, 293.06, -47.515000, -2.037000, -0.354000
322.01, 92.57, 293.06, -47.513000, -2.029000, -0.349000
311.57, 92.57, 293.06, -47.510000, -2.039000, -0.341000
301.14, 92.57, 293.06, -47.507000, -2.044000, -0.341000
290.70, 92.57, 293.06, -47.510000, -2.054000, -0.339000
280.27, 92.57, 293.06, -47.507000, -2.055000, -0.333000
269.83, 92.57, 293.06, -47.505000, -2.045000, -0.331000
259.40, 92.57, 293.06, -47.510000, -2.050000, -0.333000
248.96, 92.57, 293.06, -47.504000, -2.044000, -0.328000
238.53, 92.57, 293.06, -47.513000, -2.044000, -0.335000
228.09, 92.57, 293.06, -47.507000, -2.051000, -0.336000
217.66, 92.57, 293.06, -47.512000, -2.041000, -0.332000
207.22, 92.57, 293.06, -47.514000, -2.032000, -0.322000
196.79, 92.57, 293.06, -47.516000, -2.034000, -0.322000
186.35, 92.57, 293.06, -47.521000, -2.026000, -0.333000
175.92, 92.57, 293.06, -47.536000, -2.033000, -0.335000
165.49, 92.57, 293.06, -47.557000, -2.031000, -0.338000
155.05, 103.01, 293.06, -47.561000, -2.023000, -0.371000
165.49, 103.01, 293.06, -47.545000, -2.022000, -0.358000
175.92, 103.01, 293.06, -47.534000, -2.027000, -0.333000
186.35, 103.01, 293.06, -47.522000, -2.025000, -0.345000
196.79, 103.01, 293.06, -47.516000, -2.019000, -0.337000
207.22, 103.01, 293.06, -47.510000, -2.021000, -0.339000
217.66, 103.01, 293.06, -47.512000, -2.035000, -0.335000
228.09, 103.01, 293.06, -47.511000, -2.033000, -0.335000
238.53, 103.01, 293.06, -47.505000, -2.028000, -0.337000
248.96, 103.01, 293.06, -47.505000, -2.040000, -0.343000
259.40, 103.01, 293.06, -47.504000, -2.043000, -0.338000
269.83, 103.01, 293.06, -47.505000, -2.045000, -0.331000
280.27, 103.01, 293.06, -47.510000, -2.039000, -0.336000
290.70, 103.01, 293.06, -47.512000, -2.040000, -0.343000
301.14, 103.01, 293.06, -47.516000, -2.040000, -0.338000
311.57, 103.01, 293.06, -47.513000, -2.031000, -0.349000
322.01, 103.01, 293.06, -47.518000, -2.030000, -0.355000
332.44, 103.01, 293.06, -47.522000, -2.022000, -0.355000
342.88, 103.01, 293.06, -47.520000, -2.011000, -0.341000
353.31, 103.01, 293.06, -47.532000, -1.994000, -0.337000
374.18, 113.44, 293.06, -47.465000, -1.975000, -0.309000
363.75, 113.44, 293.06, -47.495000, -1.981000, -0.320000
353.31, 113.44, 293.06, -47.517000, -1.990000, -0.328000
342.88, 113.44, 293.06, -47.519000, -2.000000, -0.342000
332.44, 113.44, 293.06, -47.525000, -2.014000, -0.339000
322.01, 113.44, 293.06, -47.520000, -2.029000, -0.343000
311.57, 113.44, 293.06, -47.517000, -2.032000, -0.336000
301.14, 113.44, 293.06, -47.515000, -2.027000, -0.347000
290.70, 113.44, 293.06, -47.518000, -2.039000, -0.340000
280.27, 113.44, 293.06, -47.514000, -2.027000, -0.340000
269.83, 113.44, 293.06, -47.509000, -2.033000, -0.337000
259.40, 113.44, 293.06, -47.511000, -2.029000, -0.336000
248.96, 113.44, 293.06, -47.506000, -2.025000, -0.339000
238.53, 113.44, 293.06, -47.509000, -2.030000, -0.333000
228.09, 113.44, 293.06, -47.509000, -2.029000, -0.325000
217.66, 113.44, 293.06, -47.509000, -2.027000, -0.337000
207.22, 113.44, 293.06, -47.511000, -2.027000, -0.340000
196.79, 113.44, 293.06, -47.517000, -2.016000, -0.341000
186.35, 113.44, 293.06, -47.517000, -2.023000, -0.347000
175.92, 113.44, 293.06, -47.525000, -2.016000, -0.355000
165.49, 113.44, 293.06, -47.527000, -2.019000, -0.360000
155.05, 113.44, 293.06, -47.528000, -2.019000, -0.386000
144.62, 123.88, 293.06, -47.502000, -2.013000, -0.386000
155.05, 123.88, 293.06, -47.511000, -2.007000, -0.383000
165.49, 123.88, 293.06, -47.516000, -2.010000, -0.352000
175.92, 123.88, 293.06, -47.517000, -2.013000, -0.354000
186.35, 123.88, 293.06, -47.514000, -2.008000, -0.344000
196.79, 123.88, 293.06, -47.513000, -2.015000, -0.348000
207.22, 123.88, 293.06, -47.507000, -2.019000, -0.343000
217.66, 123.88, 293.06, -47.509000, -2.020000, -0.327000
228.09, 123.88, 293.06, -47.513000, -2.026000, -0.331000
238.53, 123.88, 293.06, -47.509000, -2.025000, -0.328000
248.96, 123.88, 293.06, -47.509000, -2.028000, -0.341000
259.40, 123.88, 293.06, -47.512000, -2.031000, -0.330000
269.83, 123.88, 293.06, -47.513000, -2.028000, -0.337000
280.27, 123.88, 293.06, -47.516000, -2.026000, -0.330000
290.70, 123.88, 293.06, -47.517000, -2.033000, -0.339000
301.14, 123.88, 293.06, -47.519000, -2.016000, -0.333000
311.57, 123.88, 293.06, -47.522000, -2.027000, -0.336000
322.01, 123.88, 293.06, -47.523000, -2.014000, -0.342000
332.44, 123.88, 293.06, -47.522000, -2.007000, -0.343000
342.88, 123.88, 293.06, -47.522000, -1.988000, -0.347000
353.31, 123.88, 293.06, -47.513000, -1.987000, -0.351000
363.75, 123.88, 293.06, -47.499000, -1.979000, -0.343000
374.18, 134.31, 293.06, -47.492000, -1.969000, -0.391000
363.75, 134.31, 293.06, -47.508000, -1.972000, -0.359000
353.31, 134.31, 293.06, -47.519000, -1.976000, -0.343000
342.88, 134.31, 293.06, -47.528000, -1.984000, -0.343000
332.44, 134.31, 293.06, -47.527000, -1.993000, -0.338000
322.01, 134.31, 293.06, -47.527000, -2.010000, -0.340000
311.57, 134.31, 293.06, -47.525000, -1.995000, -0.328000
301.14, 134.31, 293.06, -47.521000, -2.016000, -0.332000
290.70, 134.31, 293.06, -47.521000, -2.017000, -0.340000
280.27, 134.31, 293.06, -47.516000, -2.018000, -0.335000
269.83, 134.31, 293.06, -47.514000, -2.030000, -0.327000
259.40, 134.31, 293.06, -47.510000, -2.019000, -0.331000
248.96, 134.31, 293.06, -47.512000, -2.014000, -0.330000
238.53, 134.31, 293.06, -47.508000, -2.014000, -0.331000
228.09, 134.31, 293.06, -47.508000, -2.013000, -0.330000
217.66, 134.31, 293.06, -47.509000, -2.013000, -0.339000
207.22, 134.31, 293.06, -47.508000, -2.008000, -0.339000
196.79, 134.31, 293.06, -47.508000, -2.000000, -0.341000
186.35, 134.31, 293.06, -47.507000, -2.004000, -0.343000
175.92, 134.31, 293.06, -47.511000, -2.005000, -0.339000
165.49, 134.31, 293.06, -47.507000, -2.004000, -0.353000
155.05, 134.31, 293.06, -47.502000, -1.992000, -0.364000
144.62, 144.75, 293.06, -47.490000, -1.996000, -0.344000
155.05, 144.75, 293.06, -47.498000, -1.992000, -0.354000
165.49, 144.75, 293.06, -47.505000, -2.002000, -0.349000
175.92, 144.75, 293.06, -47.507000, -1.999000, -0.349000
186.35, 144.75, 293.06, -47.504000, -2.003000, -0.335000
196.79, 144.75, 293.06, -47.505000, -1.996000, -0.335000
207.22, 144.75, 293.06, -47.503000, -2.004000, -0.338000
217.66, 144.75, 293.06, -47.508000, -2.006000, -0.330000
228.09, 144.75, 293.06, -47.509000, -2.009000, -0.337000
238.53, 144.75, 293.06, -47.509000, -2.013000, -0.330000
248.96, 144.75, 293.06, -47.507000, -2.015000, -0.335000
259.40, 144.75, 293.06, -47.511000, -2.027000, -0.328000
269.83, 144.75, 293.06, -47.513000, -2.018000, -0.331000
280.27, 144.75, 293.06, -47.520000, -2.018000, -0.319000
290.70, 144.75, 293.06, -47.517000, -2.010000, -0.327000
301.14, 144.75, 293.06, -47.527000, -2.008000, -0.329000
311.57, 144.75, 293.06, -47.528000, -2.014000, -0.331000
322.01, 144.75, 293.06, -47.526000, -2.008000, -0.330000
332.44, 144.75, 293.06, -47.532000, -1.994000, -0.331000
342.88, 144.75, 293.06, -47.531000, -1.998000, -0.328000
353.31, 144.75, 293.06, -47.526000, -1.981000, -0.351000
363.75, 144.75, 293.06, -47.525000, -1.975000, -0.365000
374.18, 155.18, 293.06, -47.549000, -1.960000, -0.364000
363.75, 155.18, 293.06, -47.546000, -1.966000, -0.341000
353.31, 155.18, 293.06, -47.544000, -1.984000, -0.336000
342.88, 155.18, 293.06, -47.542000, -1.990000, -0.340000
332.44, 155.18, 293.06, -47.540000, -1.986000, -0.325000
322.01, 155.18, 293.06, -47.536000, -1.999000, -0.314000
311.57, 155.18, 293.06, -47.533000, -2.005000, -0.310000
301.14, 155.18, 293.06, -47.530000, -2.007000, -0.315000
290.70, 155.18, 293.06, -47.521000, -2.014000, -0.321000
280.27, 155.18, 293.06, -47.519000, -2.015000, -0.317000
269.83, 155.18, 293.06, -47.513000, -2.015000, -0.318000
259.40, 155.18, 293.06, -47.512000, -2.014000, -0.325000
248.96, 155.18, 293.06, -47.510000, -2.014000, -0.325000
238.53, 155.18, 293.06, -47.510000, -2.006000, -0.325000
228.09, 155.18, 293.06, -47.510000, -2.003000, -0.327000
217.66, 155.18, 293.06, -47.502000, -2.007000, -0.318000
207.22, 155.18, 293.06, -47.506000, -1.998000, -0.327000
196.79, 155.18, 293.06, -47.504000, -1.990000, -0.331000
186.35, 155.18, 293.06, -47.503000, -1.990000, -0.336000
175.92, 155.18, 293.06, -47.507000, -1.982000, -0.338000
165.49, 155.18, 293.06, -47.501000, -1.985000, -0.343000
155.05, 155.18, 293.06, -47.493000, -1.990000, -0.347000
144.62, 165.62, 293.06, -47.484000, -1.975000, -0.333000
155.05, 165.62, 293.06, -47.492000, -1.982000, -0.326000
165.49, 165.62, 293.06, -47.499000, -1.983000, -0.329000
175.92, 165.62, 293.06, -47.503000, -1.987000, -0.338000
186.35, 165.62, 293.06, -47.500000, -1.987000, -0.345000
196.79, 165.62, 293.06, -47.502000, -1.995000, -0.330000
207.22, 165.62, 293.06, -47.504000, -1.999000, -0.326000
217.66, 165.62, 293.06, -47.505000, -1.997000, -0.317000
228.09, 165.62, 293.06, -47.505000, -2.006000, -0.317000
238.53, 165.62, 293.06, -47.507000, -2.007000, -0.324000
248.96, 165.62, 293.06, -47.512000, -2.009000, -0.318000
259.40, 165.62, 293.06, -47.509000, -2.018000, -0.304000
269.83, 165.62, 293.06, -47.513000, -2.010000, -0.313000
280.27, 165.62, 293.06, -47.519000, -2.007000, -0.300000
290.70, 165.62, 293.06, -47.523000, -2.011000, -0.304000
301.14, 165.62, 293.06, -47.528000, -2.004000, -0.309000
311.57, 165.62, 293.06, -47.533000, -2.010000, -0.317000
322.01, 165.62, 293.06, -47.538000, -1.995000, -0.311000
332.44, 165.62, 293.06, -47.540000, -1.991000, -0.309000
342.88, 165.62, 293.06, -47.549000, -1.990000, -0.316000
353.31, 165.62, 293.06, -47.551000, -1.978000, -0.329000
363.75, 165.62, 293.06, -47.557000, -1.971000, -0.328000
374.18, 176.05, 293.06, -47.565000, -1.964000, -0.325000
363.75, 176.05, 293.06, -47.565000, -1.969000, -0.318000
353.31, 176.05, 293.06, -47.565000, -1.970000, -0.304000
342.88, 176.05, 293.06, -47.557000, -1.990000, -0.302000
332.44, 176.05, 293.06, -47.550000, -1.988000, -0.294000
322.01, 176.05, 293.06, -47.540000, -2.002000, -0.287000
311.57, 176.05, 293.06, -47.533000, -1.995000, -0.289000
301.14, 176.05, 293.06, -47.526000, -1.995000, -0.295000
290.70, 176.05, 293.06, -47.521000, -2.003000, -0.296000
280.27, 176.05, 293.06, -47.515000, -2.011000, -0.302000
269.83, 176.05, 293.06, -47.512000, -2.000000, -0.300000
259.40, 176.05, 293.06, -47.508000, -2.004000, -0.304000
